depth,Jsw,Heat
0.25,630.1269472588438,488.11976069945274
0.75,630.1269472588438,361.6080126009545
1.25,630.1269472588438,267.8858044792913
1.75,630.1269472588438,198.45468502023914
2.25,630.1269472588438,147.01884664264438
2.75,630.1269472588438,108.91424037648214
3.25,630.1269472588438,80.68565376260642
3.75,630.1269472588438,59.77340245495523
4.25,630.1269472588438,44.28122565077217
4.75,630.1269472588438,32.80433879621067
5.25,630.1269472588438,24.30205189764904
5.75,630.1269472588438,18.00340284573113
6.25,630.1269472588438,13.33724886239071
6.75,630.1269472588438,9.880476971025553
7.25,630.1269472588438,7.319637369161841
7.75,630.1269472588438,5.422520731857887
8.25,630.1269472588438,4.017102160184683
8.75,630.1269472588438,2.975942474604703
9.25,630.1269472588438,2.2046324088878047
9.75,630.1269472588438,1.6332318584095133
10.25,630.1269472588438,1.209927919307631
10.75,630.1269472588438,0.8963366483346117
11.25,630.1269472588438,0.6640225209510618
11.75,630.1269472588438,0.49191998246355445
12.25,630.1269472588438,0.3644232861264323
12.75,630.1269472588438,0.26997141040316824
13.25,630.1269472588438,0.19999973988980893
13.75,630.1269472588438,0.14816345144197454
14.25,630.1269472588438,0.1097621844673058
14.75,630.1269472588438,0.0813138261952079
15.25,630.1269472588438,0.06023876403875634
15.75,630.1269472588438,0.044625973991257374
16.25,630.1269472588438,0.03305973464839188
16.75,630.1269472588438,0.02449125379843144
17.25,630.1269472588438,0.01814356706121833
17.75,630.1269472588438,0.013441085067111178
18.25,630.1269472588438,0.00995740072344892
18.75,630.1269472588438,0.007376623886560275
19.25,630.1269472588438,0.005464737382279847
19.75,630.1269472588438,0.0040483770240334225
20.25,630.1269472588438,0.002999111463593186
20.75,630.1269472588438,0.002221796418085249
21.25,630.1269472588438,0.0016459472691629272
21.75,630.1269472588438,0.0012193477272772137
22.25,630.1269472588438,0.0009033150137138013
22.75,630.1269472588438,0.0006691922211745394
23.25,630.1269472588438,0.0004957497905845694
23.75,630.1269472588438,0.0003672604777641947
24.25,630.1269472588438,0.0002720732536639886
24.75,630.1269472588438,0.00020155682367444157
0.25,476.47167198181137,369.0926717537959
0.75,476.47167198181137,273.43057635530846
1.25,476.47167198181137,202.56235305551618
1.75,476.47167198181137,150.06188196768943
2.25,476.47167198181137,111.16857639145367
2.75,476.47167198181137,82.35570695803634
3.25,476.47167198181137,61.010608291637446
3.75,476.47167198181137,45.19777027732011
4.25,476.47167198181137,33.48333175562532
4.75,476.47167198181137,24.805062253698004
5.25,476.47167198181137,18.376042082683803
5.75,476.47167198181137,13.613306798866187
6.25,476.47167198181137,10.084985720330378
6.75,476.47167198181137,7.471141176935685
7.25,476.47167198181137,5.534757513159411
7.75,476.47167198181137,4.100249212803525
8.25,476.47167198181137,3.037539326180719
8.75,476.47167198181137,2.2502644788719453
9.25,476.47167198181137,1.667036927301188
9.75,476.47167198181137,1.2349713302939846
10.25,476.47167198181137,0.9148892635013238
10.75,476.47167198181137,0.6777666363078575
11.25,476.47167198181137,0.5021018735470202
11.75,476.47167198181137,0.3719662165620604
12.25,476.47167198181137,0.27555935070721616
12.75,476.47167198181137,0.2041393878831294
13.25,476.47167198181137,0.15123017810263498
13.75,476.47167198181137,0.11203407145537327
14.25,476.47167198181137,0.08299688147129815
14.75,476.47167198181137,0.061485602053698483
15.25,476.47167198181137,0.045549654310965054
15.75,476.47167198181137,0.03374401385931651
16.25,476.47167198181137,0.024998180305918067
16.75,476.47167198181137,0.018519107454511005
17.25,476.47167198181137,0.013719292233064367
17.75,476.47167198181137,0.01016350166111125
18.25,476.47167198181137,0.007529307216480128
18.75,476.47167198181137,0.005577847975078823
19.25,476.47167198181137,0.004132171412131021
19.75,476.47167198181137,0.003061187873086762
20.25,476.47167198181137,0.0022677837533125857
20.75,476.47167198181137,0.0016800155250199394
21.25,476.47167198181137,0.0012445861119629328
21.75,476.47167198181137,0.0009220120689495582
22.25,476.47167198181137,0.0006830433403662806
22.75,476.47167198181137,0.0005060109520586446
23.25,476.47167198181137,0.00037486213314954754
23.75,476.47167198181137,0.0002777046984808008
24.25,476.47167198181137,0.00020572870060350004
24.75,476.47167198181137,0.00015240756992424665
0.25,318.7528259955511,246.91778985815947
0.75,318.7528259955511,182.92119773738403
1.25,318.7528259955511,135.5113562327775
1.75,318.7528259955511,100.38928180653264
2.25,318.7528259955511,74.37020912343108
2.75,318.7528259955511,55.09480599454747
3.25,318.7528259955511,40.8152361456851
3.75,318.7528259955511,30.236670618150566
4.25,318.7528259955511,22.399876526677488
4.75,318.7528259955511,16.59423667198339
5.25,318.7528259955511,12.293312884910048
5.75,318.7528259955511,9.1071101776827
6.25,318.7528259955511,6.74671315738326
6.75,318.7528259955511,4.998088036702602
7.25,318.7528259955511,3.702674686160603
7.75,318.7528259955511,2.743008872764736
8.25,318.7528259955511,2.0320709524357348
8.75,318.7528259955511,1.5053951872824454
9.25,318.7528259955511,1.115224184065403
9.75,318.7528259955511,0.8261783957005525
10.25,318.7528259955511,0.6120480090685595
10.75,318.7528259955511,0.4534163170499579
11.25,318.7528259955511,0.3358990692250075
11.75,318.7528259955511,0.2488401507919153
12.25,318.7528259955511,0.18434531774383708
12.75,318.7528259955511,0.13656637028199534
13.25,318.7528259955511,0.10117085543726843
13.75,318.7528259955511,0.07494921310988445
14.25,318.7528259955511,0.05552374269755954
14.75,318.7528259955511,0.04113300027079555
15.25,318.7528259955511,0.030472076071911356
15.75,318.7528259955511,0.022574269176071346
16.25,318.7528259955511,0.016723429924207313
16.75,318.7528259955511,0.01238902160014667
17.25,318.7528259955511,0.009178012937808018
17.75,318.7528259955511,0.006799239213980717
18.25,318.7528259955511,0.005037000296490562
18.75,318.7528259955511,0.0037315015972194214
19.25,318.7528259955511,0.002764364373723083
19.75,318.7528259955511,0.0020478914966574643
20.25,318.7528259955511,0.0015171153347030017
20.75,318.7528259955511,0.0011239066828236278
21.25,318.7528259955511,0.0008326105489816913
21.75,318.7528259955511,0.0006168130654174455
22.25,318.7528259955511,0.00045694635761578764
22.75,318.7528259955511,0.00033851418759591953
23.25,318.7528259955511,0.0002507774781303266
23.75,318.7528259955511,0.00018578052513555684
24.25,318.7528259955511,0.00013762959806823852
24.75,318.7528259955511,0.00010195851395405239
0.25,121.73373141394705,94.29947426517288
0.75,121.73373141394705,69.85876873634682
1.25,121.73373141394705,51.752648754276066
1.75,121.73373141394705,38.339305165708716
2.25,121.73373141394705,28.402455835033734
2.75,121.73373141394705,21.04105679470076
3.25,121.73373141394705,15.58759825591319
3.75,121.73373141394705,11.547576804647056
4.25,121.73373141394705,8.554655301604111
4.75,121.73373141394705,6.33744451907978
5.25,121.73373141394705,4.694894372293788
5.75,121.73373141394705,3.478063295171296
6.25,121.73373141394705,2.5766126617471916
6.75,121.73373141394705,1.9088016074615395
7.25,121.73373141394705,1.414075010474061
7.75,121.73373141394705,1.0475725331698755
8.25,121.73373141394705,0.7760608200579464
8.75,121.73373141394705,0.5749199958561229
9.25,121.73373141394705,0.42591120836447366
9.75,121.73373141394705,0.31552278354896984
10.25,121.73373141394705,0.23374502709329062
10.75,121.73373141394705,0.17316257506445137
11.25,121.73373141394705,0.1282819907479113
11.75,121.73373141394705,0.09503363613137626
12.25,121.73373141394705,0.07040264922375998
12.75,121.73373141394705,0.05215556532922501
13.25,121.73373141394705,0.03863779310584557
13.75,121.73373141394705,0.028623581139740843
14.25,121.73373141394705,0.021204870449481612
14.75,121.73373141394705,0.015708954396171294
15.25,121.73373141394705,0.01163747964454186
15.75,121.73373141394705,0.00862125696348922
16.25,121.73373141394705,0.00638678424373195
16.75,121.73373141394705,0.004731446139319539
17.25,121.73373141394705,0.0035051415101820813
17.75,121.73373141394705,0.002596672696810717
18.25,121.73373141394705,0.0019236624469441154
18.75,121.73373141394705,0.0014250841911373781
19.25,121.73373141394705,0.0010557283348000387
19.75,121.73373141394705,0.0007821027865098371
20.25,121.73373141394705,0.0005793959946924305
20.75,121.73373141394705,0.0004292271098581609
21.25,121.73373141394705,0.0003179792637934788
21.75,121.73373141394705,0.0002355648324171678
22.25,121.73373141394705,0.00017451072000647318
22.75,121.73373141394705,0.00012928072108508084
23.25,121.73373141394705,9.577351376269914e-05
23.75,121.73373141394705,7.095076405411874e-05
24.25,121.73373141394705,5.256161878258068e-05
24.75,121.73373141394705,3.893860490266216e-05
0.25,21.91172161155272,16.973634211441876
0.75,21.91172161155272,12.574377495022704
1.25,21.91172161155272,9.315327962042955
1.75,21.91172161155272,6.900964685907315
2.25,21.91172161155272,5.1123603796012285
2.75,21.91172161155272,3.787329719899893
3.25,21.91172161155272,2.8057228642312277
3.75,21.91172161155272,2.078530620005791
4.25,21.91172161155272,1.5398133555451583
4.75,21.91172161155272,1.1407217902369091
5.25,21.91172161155272,0.845067486936171
5.75,21.91172161155272,0.6260413920280252
6.25,21.91172161155272,0.46378287011530733
6.75,21.91172161155272,0.34357880062148227
7.25,21.91172161155272,0.2545294357403653
7.75,21.91172161155272,0.18856004369629906
8.25,21.91172161155272,0.13968871606275915
8.75,21.91172161155272,0.10348394608292695
9.25,21.91172161155272,0.07666279280627679
9.75,21.91172161155272,0.056793193759237186
10.25,21.91172161155272,0.042073432747550134
10.75,21.91172161155272,0.03116876558601199
11.25,21.91172161155272,0.023090389462274968
11.75,21.91172161155272,0.017105781236290432
12.25,21.91172161155272,0.012672274418839396
12.75,21.91172161155272,0.009387851786955054
13.25,21.91172161155272,0.00695469165683573
13.75,21.91172161155272,0.005152162298607031
14.25,21.91172161155272,0.003816815706717494
14.75,21.91172161155272,0.002827566620520485
15.25,21.91172161155272,0.0020947128726730023
15.75,21.91172161155272,0.001551801463172705
16.25,21.91172161155272,0.001149602798798889
16.75,21.91172161155272,0.0008516466998969167
17.25,21.91172161155272,0.0006309153928670902
17.75,21.91172161155272,0.0004673936187445045
18.25,21.91172161155272,0.0003462537089962934
18.75,21.91172161155272,0.0002565110566030792
19.25,21.91172161155272,0.0001900280645378808
19.75,21.91172161155272,0.0001407762526505434
20.25,21.91172161155272,0.00010428961300281545
20.75,21.91172161155272,7.725964554033077e-05
21.25,21.91172161155272,5.723535313968803e-05
21.75,21.91172161155272,4.2400992473033506e-05
22.25,21.91172161155272,3.141142779901157e-05
22.75,21.91172161155272,2.3270158051135983e-05
23.25,21.91172161155272,1.723895708242493e-05
23.75,21.91172161155272,1.2770933512210525e-05
24.25,21.91172161155272,9.460940240960332e-06
24.75,21.91172161155272,7.008836915284292e-06
0.25,0.006078889105054941,0.004708933506471752
0.75,0.006078889105054941,0.003488463741572926
1.25,0.006078889105054941,0.002584317501944743
1.75,0.006078889105054941,0.0019145094934673265
2.25,0.006078889105054941,0.0014183035164287222
2.75,0.006078889105054941,0.0010507050874273493
3.25,0.006078889105054941,0.0007783814733291579
3.75,0.006078889105054941,0.0005766391780833207
4.25,0.006078889105054941,0.00042718480988305395
4.75,0.006078889105054941,0.0003164662907598218
5.25,0.006078889105054941,0.0002344439944264344
5.75,0.006078889105054941,0.00017368038280050576
6.25,0.006078889105054941,0.0001286655921535903
6.75,0.006078889105054941,9.531781504218237e-05
7.25,0.006078889105054941,7.061317413881865e-05
7.75,0.006078889105054941,5.231152602220793e-05
8.25,0.006078889105054941,3.875333162891743e-05
8.75,0.006078889105054941,2.870917418282316e-05
9.25,0.006078889105054941,2.1268279335360568e-05
9.75,0.006078889105054941,1.5755928854183568e-05
10.25,0.006078889105054941,1.1672279178944009e-05
10.75,0.006078889105054941,8.647037092645557e-06
11.25,0.006078889105054941,6.405882633142498e-06
11.75,0.006078889105054941,4.745594574180543e-06
12.25,0.006078889105054941,3.5156229285212455e-06
12.75,0.006078889105054941,2.60443752249496e-06
13.25,0.006078889105054941,1.9294147712914183e-06
13.75,0.006078889105054941,1.429345617825131e-06
14.25,0.006078889105054941,1.0588852773364254e-06
14.75,0.006078889105054941,7.844415070624373e-07
15.25,0.006078889105054941,5.811285614908796e-07
15.75,0.006078889105054941,4.305106269110002e-07
16.25,0.006078889105054941,3.1893011661277784e-07
16.75,0.006078889105054941,2.3626924151089114e-07
17.25,0.006078889105054941,1.7503255909791726e-07
17.75,0.006078889105054941,1.2966730899228663e-07
18.25,0.006078889105054941,9.60599051282524e-08
18.75,0.006078889105054941,7.116292799596651e-08
19.25,0.006078889105054941,5.271879369647318e-08
19.75,0.006078889105054941,3.9055042942707795e-08
20.25,0.006078889105054941,2.8932687421464852e-08
20.75,0.006078889105054941,2.1433862015109934e-08
21.25,0.006078889105054941,1.587859552037119e-08
21.75,0.006078889105054941,1.1763152880326095e-08
22.25,0.006078889105054941,8.714357986410195e-09
22.75,0.006078889105054941,6.4557551778759144e-09
23.25,0.006078889105054941,4.782541064030827e-09
23.75,0.006078889105054941,3.542993561392564e-09
24.25,0.006078889105054941,2.624714186037625e-09
24.75,0.006078889105054941,1.9444360930984553e-09
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,21.122131370438453,16.361988254670884
0.75,21.122131370438453,12.12125902564045
1.25,21.122131370438453,8.979649543797171
1.75,21.122131370438453,6.65228799738122
2.25,21.122131370438453,4.928136157682305
2.75,21.122131370438453,3.650853059611442
